user_id,churned,days_since_last_trip_x,days_since_last_session,trips_last_7_days,trips_last_30_days_x,trips_last_60_days,trips_last_90_days,monetary_total_x,monetary_avg,trips_lifetime,monetary_last_30d,days_since_last_trip_y,trips_last_30_days_y,monetary_total_y,recency_score,frequency_score,monetary_score,rfm_score_combined,avg_trip_duration,avg_fare,avg_surge,tip_rate,peak_hour_rate,weekend_ratio,rainy_ride_ratio,preferred_payment_encoded,avg_driver_rating_received,avg_driver_received,sessions_last_30d,sessions_last_60d,avg_time_on_app,avg_pages_visited,session_conversion_rate,engagement_score,account_age_days,r30,p30,activity_trend,activity_ratio,unique_active_days,was_referred,avg_rating_given,loyalty_encoded,city_encoded
R00105,0,19,0.0,0,3,5,6,466.64,19.44,24,96.88799999999999,19,3,466.64,2,4,5,11,27.71,16.0,1.1,0.71,0.29,0.33,0.08,0,4.05,4.05,4.0,4.0,21.5,3.75,0.5,80.62,301,3.0,2.0,1.0,1.5,24,1,4.6,2,2
R00106,0,9,0.0,0,1,3,5,450.05,21.43,21,10.15,9,1,450.05,4,2,4,10,26.62,15.9,1.26,0.14,0.24,0.29,0.29,0,4.148,4.148,5.0,5.0,26.6,3.4,0.0,90.44,379,1.0,2.0,-1.0,0.5,20,0,5.0,0,2
R00108,0,9,0.0,0,4,6,8,344.52,17.23,20,73.242,9,4,344.52,4,5,2,11,34.05,15.1,1.12,0.2,0.4,0.25,0.3,0,4.125,4.125,13.0,13.0,89.0,2.85,0.15,253.65,368,4.0,2.0,2.0,2.0,19,1,4.5,0,1
R00109,0,2,0.0,2,2,3,5,380.53,18.12,21,23.86,2,2,380.53,5,3,3,11,32.71,14.3,1.16,0.62,0.43,0.19,0.1,0,4.252,4.252,2.0,2.0,69.5,1.5,0.5,104.25,190,2.0,1.0,1.0,2.0,21,0,3.9,2,1
R00110,0,43,0.0,0,0,4,7,282.25,23.52,12,0.0,43,0,282.25,1,1,1,3,37.0,18.3,1.22,0.42,0.58,0.25,0.33,0,4.217,4.217,3.0,3.0,17.33,3.67,0.0,63.6,411,0.0,4.0,-4.0,0.0,12,1,3.9,0,1
R00111,0,3,0.0,2,3,6,7,392.21,17.83,22,31.080000000000002,3,3,392.21,5,4,3,12,32.09,14.57,1.13,0.32,0.18,0.23,0.05,0,4.082,4.082,7.0,7.0,42.43,2.71,0.14,114.99,398,3.0,3.0,0.0,1.0,21,1,4.8,1,2
R00112,0,20,0.0,0,2,2,3,362.98,20.17,18,20.6,20,2,362.98,2,3,3,8,33.0,16.02,1.19,0.28,0.72,0.39,0.28,0,3.961,3.961,2.0,2.0,27.5,3.0,0.0,82.5,268,2.0,0.0,2.0,2.0,18,0,4.2,1,1
R00113,0,13,0.0,0,1,2,3,447.89,21.33,21,23.93,13,1,447.89,3,2,4,9,30.29,17.42,1.18,0.14,0.24,0.43,0.33,0,4.129,4.129,4.0,4.0,37.5,2.25,0.0,84.38,307,1.0,1.0,0.0,1.0,19,0,4.9,0,1
R00114,0,3,0.0,2,5,6,8,748.78,26.74,28,176.892,3,5,748.78,5,5,5,15,27.82,17.84,1.33,0.29,0.14,0.14,0.29,0,4.171,4.171,4.0,4.0,125.0,2.75,0.25,343.75,73,5.0,1.0,4.0,5.0,27,1,4.7,0,2
R00115,0,17,0.0,0,3,4,7,290.6,16.14,18,62.14,17,3,290.6,3,4,1,8,34.78,14.71,1.07,0.39,0.56,0.17,0.17,0,4.206,4.206,4.0,4.0,8.5,2.0,0.25,17.0,70,3.0,1.0,2.0,3.0,18,0,4.4,0,1
R00116,0,10,0.0,0,2,3,5,456.04,21.72,21,76.74000000000001,10,2,456.04,3,3,4,10,37.29,17.18,1.17,0.24,0.24,0.43,0.33,0,3.881,3.881,6.0,6.0,27.17,3.17,0.17,86.13,464,2.0,1.0,1.0,2.0,20,1,5.0,1,2
R00117,0,1,0.0,3,7,8,10,430.62,17.22,25,156.731,1,7,430.62,5,5,4,14,29.08,13.86,1.18,0.36,0.52,0.44,0.24,0,4.076,4.076,3.0,3.0,98.33,4.0,0.67,393.32,382,7.0,1.0,6.0,7.0,24,1,4.4,0,1
R00118,0,36,0.0,0,0,3,3,332.98,20.81,16,0.0,36,0,332.98,1,1,2,4,34.69,16.59,1.18,0.19,0.44,0.44,0.44,0,4.231,4.231,3.0,3.0,4.0,4.0,0.33,16.0,109,0.0,3.0,-3.0,0.0,16,0,4.5,1,2
R00119,0,4,0.0,1,3,4,4,276.42,16.26,17,35.27,4,3,276.42,5,4,1,10,30.59,14.82,1.06,0.18,0.41,0.35,0.12,0,4.165,4.165,4.0,4.0,98.0,1.5,0.0,147.0,676,3.0,1.0,2.0,3.0,17,1,5.0,0,1
R00120,0,2,0.0,1,2,3,4,243.76,17.41,14,31.315,2,2,243.76,5,3,1,9,35.71,14.84,1.15,0.29,0.14,0.29,0.29,0,4.029,4.029,6.0,6.0,385.83,2.83,0.67,1091.9,319,2.0,1.0,1.0,2.0,14,0,4.6,3,2
R00121,0,7,0.0,0,1,1,2,156.76,17.42,9,11.17,7,1,156.76,4,2,1,7,30.89,14.05,1.12,0.56,0.33,0.44,0.11,0,4.111,4.111,3.0,3.0,243.33,2.67,0.33,649.69,348,1.0,0.0,1.0,1.0,9,1,4.3,0,2
R00122,0,58,0.0,0,0,1,3,333.86,18.55,18,0.0,58,0,333.86,1,1,2,4,32.5,15.38,1.12,0.17,0.28,0.39,0.22,0,4.072,4.072,3.0,3.0,109.0,3.0,0.0,327.0,588,0.0,1.0,-1.0,0.0,17,1,4.6,0,0
R00123,0,17,0.0,0,2,4,5,358.43,15.58,23,28.189999999999998,17,2,358.43,3,3,3,9,35.65,13.54,1.06,0.83,0.3,0.3,0.17,0,4.043,4.043,7.0,7.0,100.14,3.29,0.29,329.46,480,2.0,2.0,0.0,1.0,23,0,5.0,2,0
R00124,0,4,0.0,1,5,7,9,435.48,20.74,21,115.776,4,5,435.48,5,5,4,14,25.48,16.49,1.12,0.57,0.33,0.05,0.29,0,4.005,4.005,5.0,5.0,64.8,2.4,0.0,155.52,335,5.0,2.0,3.0,2.5,20,1,4.5,0,2
R00125,0,8,0.0,0,2,4,5,459.83,21.9,21,48.675,8,2,459.83,4,3,4,11,25.62,16.54,1.2,0.19,0.52,0.19,0.1,0,4.314,4.314,5.0,5.0,54.2,3.8,0.0,205.96,401,2.0,2.0,0.0,1.0,21,0,4.1,0,1
R00126,0,7,0.0,0,2,7,9,533.93,20.54,26,55.424,7,2,533.93,4,3,5,12,31.42,15.89,1.22,0.27,0.31,0.23,0.27,0,4.108,4.108,7.0,7.0,16.29,2.29,0.0,37.3,347,2.0,5.0,-3.0,0.4,26,0,4.3,0,2
R00127,0,7,0.0,0,2,7,7,309.61,19.35,16,42.106,7,2,309.61,4,3,2,9,32.0,15.14,1.14,0.5,0.38,0.25,0.06,0,4.169,4.169,2.0,2.0,40.0,4.0,0.0,160.0,702,2.0,5.0,-3.0,0.4,16,0,5.0,0,2
R00128,0,22,0.0,0,2,2,4,341.6,17.98,19,34.46,22,2,341.6,2,3,2,7,37.21,15.9,1.07,0.42,0.37,0.26,0.16,0,4.2,4.2,2.0,2.0,22.5,3.0,0.0,67.5,167,2.0,0.0,2.0,2.0,18,0,3.5,0,2
R00129,0,13,0.0,0,4,5,8,409.73,22.76,18,112.50500000000001,13,4,409.73,3,5,4,12,29.44,17.1,1.18,0.44,0.17,0.17,0.17,0,4.261,4.261,5.0,5.0,207.6,2.0,0.0,415.2,396,4.0,1.0,3.0,4.0,18,0,4.2,0,2
R00130,0,2,0.0,1,2,5,5,320.96,16.89,19,51.71,2,2,320.96,5,3,2,10,39.16,15.11,1.06,0.26,0.47,0.16,0.21,0,4.205,4.205,3.0,3.0,127.0,1.67,0.0,212.09,297,2.0,3.0,-1.0,0.67,19,0,4.1,0,0
R00131,0,1,0.0,2,5,7,8,563.49,18.78,30,98.25399999999999,1,5,563.49,5,5,5,15,38.27,15.45,1.14,0.3,0.37,0.33,0.17,0,4.15,4.15,9.0,9.0,45.89,2.44,0.33,111.97,627,5.0,2.0,3.0,2.5,29,0,5.0,0,1
R00132,0,3,0.0,1,1,5,5,252.57,15.79,16,8.01,3,1,252.57,5,2,1,8,27.75,13.93,1.11,0.31,0.38,0.31,0.31,0,4.294,4.294,5.0,5.0,52.4,3.2,0.2,167.68,246,1.0,4.0,-3.0,0.25,14,0,4.9,1,0
R00133,0,10,0.0,0,2,2,5,613.89,25.58,24,193.20700000000002,10,2,613.89,3,3,5,11,35.83,16.71,1.28,0.71,0.25,0.21,0.38,0,4.271,4.271,7.0,7.0,89.29,2.86,0.29,255.37,481,2.0,0.0,2.0,2.0,22,0,5.0,2,2
R00134,1,46,0.0,0,0,1,2,259.31,16.21,16,0.0,46,0,259.31,1,1,1,3,32.69,14.9,1.04,0.25,0.31,0.12,0.12,0,3.831,3.831,2.0,2.0,142.5,1.0,0.0,142.5,91,0.0,1.0,-1.0,0.0,16,0,3.9,0,1
R00135,0,104,0.0,0,0,0,0,208.67,17.39,12,0.0,104,0,208.67,1,1,1,3,24.25,14.7,1.17,0.42,0.08,0.17,0.25,0,4.45,4.45,0.0,0.0,0.0,0.0,0.0,0.0,446,0.0,0.0,0.0,0.0,12,0,3.6,0,2
R00136,0,27,0.0,0,2,4,5,389.87,21.66,18,27.179999999999996,27,2,389.87,2,3,3,8,31.72,15.26,1.26,0.72,0.44,0.33,0.22,0,4.172,4.172,4.0,4.0,308.75,4.25,0.25,1312.19,189,2.0,2.0,0.0,1.0,16,0,4.8,2,1
R00137,0,7,0.0,0,4,6,8,382.78,18.23,21,94.533,7,4,382.78,4,5,3,12,38.0,15.22,1.11,0.24,0.62,0.24,0.1,0,4.024,4.024,7.0,7.0,96.0,3.43,0.0,329.28,726,4.0,2.0,2.0,2.0,20,1,4.6,0,1
R00138,0,33,0.0,0,0,3,3,381.61,20.08,19,0.0,33,0,381.61,1,1,3,5,28.95,15.97,1.14,0.37,0.21,0.37,0.16,0,4.011,4.011,3.0,3.0,179.33,3.67,0.0,658.14,519,0.0,3.0,-3.0,0.0,18,0,4.7,1,2
R00139,0,37,0.0,0,0,3,3,382.3,16.62,23,0.0,37,0,382.3,1,1,3,5,34.91,14.94,1.06,0.26,0.17,0.57,0.13,0,4.113,4.113,8.0,8.0,44.88,3.0,0.12,134.64,122,0.0,3.0,-3.0,0.0,21,1,4.9,0,2
R00140,0,18,0.0,0,1,5,5,381.29,20.07,19,16.17,18,1,381.29,2,2,3,7,37.63,16.43,1.13,0.37,0.63,0.32,0.11,0,4.1,4.1,8.0,8.0,59.5,3.38,0.12,201.11,263,1.0,4.0,-3.0,0.25,19,0,4.1,1,1
R00141,0,48,0.0,0,0,1,4,398.59,16.61,24,0.0,48,0,398.59,1,1,4,6,33.75,14.05,1.12,0.5,0.21,0.08,0.17,0,4.179,4.179,5.0,5.0,64.8,2.0,0.4,129.6,679,0.0,1.0,-1.0,0.0,23,1,5.0,2,2
R00142,0,1,0.0,3,6,8,8,433.65,18.07,24,74.188,1,6,433.65,5,5,4,14,34.54,15.08,1.1,0.29,0.38,0.21,0.21,0,4.438,4.438,5.0,5.0,50.2,2.4,0.2,120.48,347,6.0,2.0,4.0,3.0,23,0,4.5,0,0
R00144,0,6,0.0,1,2,5,9,554.71,22.19,25,67.781,6,2,554.71,4,3,5,12,33.36,16.67,1.18,0.64,0.2,0.28,0.12,0,4.052,4.052,9.0,9.0,160.11,3.56,0.67,569.99,377,2.0,3.0,-1.0,0.67,23,1,5.0,2,0
R00145,1,5,0.0,1,5,7,8,553.78,26.37,21,126.637,5,5,553.78,4,5,5,14,35.33,19.17,1.28,0.19,0.33,0.24,0.29,0,4.233,4.233,4.0,4.0,23.0,2.75,0.0,63.25,444,5.0,2.0,3.0,2.5,21,0,4.3,0,2
R00146,0,3,0.0,2,3,5,5,340.95,22.73,15,65.44399999999999,3,3,340.95,5,4,2,11,31.07,16.98,1.19,0.4,0.4,0.33,0.27,0,4.36,4.36,1.0,1.0,55.0,1.0,0.0,55.0,119,3.0,2.0,1.0,1.5,15,0,5.0,0,2
R00147,1,11,0.0,0,2,3,5,502.99,21.87,23,32.602000000000004,11,2,502.99,3,3,5,11,38.7,17.6,1.17,0.43,0.22,0.22,0.22,0,4.248,4.248,7.0,7.0,73.0,2.57,0.14,187.61,397,2.0,1.0,1.0,2.0,23,0,4.7,1,2
R00148,0,16,0.0,0,2,2,4,255.91,18.28,14,39.45,16,2,255.91,3,3,1,7,33.64,15.4,1.13,0.36,0.43,0.14,0.29,0,4.107,4.107,4.0,4.0,78.5,2.25,0.25,176.62,149,2.0,0.0,2.0,2.0,14,0,5.0,1,2
R00149,0,57,0.0,0,0,1,5,366.64,16.67,22,0.0,57,0,366.64,1,1,3,5,30.68,15.2,1.08,0.23,0.05,0.14,0.27,0,4.232,4.232,3.0,3.0,245.0,2.33,0.33,570.85,495,0.0,1.0,-1.0,0.0,21,1,5.0,0,2
R00150,0,57,0.0,0,0,1,2,170.69,13.13,13,0.0,57,0,170.69,1,1,1,3,33.15,12.64,1.0,0.38,0.38,0.23,0.0,0,3.992,3.992,9.0,9.0,76.11,1.78,0.11,135.48,65,0.0,1.0,-1.0,0.0,13,1,3.9,1,1
R00151,0,0,0.0,3,4,7,10,481.1,20.92,23,76.523,0,4,481.1,5,5,5,15,35.0,16.73,1.15,0.3,0.35,0.26,0.22,0,4.13,4.13,9.0,9.0,158.56,2.11,0.44,334.56,643,4.0,3.0,1.0,1.33,19,0,5.0,1,0
R00152,0,31,0.0,0,0,5,6,619.12,19.97,31,0.0,31,0,619.12,1,1,5,7,35.1,16.81,1.13,0.19,0.58,0.32,0.16,0,4.061,4.061,7.0,7.0,137.71,2.57,0.0,353.91,280,0.0,5.0,-5.0,0.0,30,1,4.5,1,1
R00153,0,8,0.0,0,3,3,7,328.36,16.42,20,64.102,8,3,328.36,4,4,2,10,34.75,14.38,1.08,0.5,0.2,0.4,0.2,0,4.325,4.325,7.0,7.0,38.14,2.57,0.14,98.02,601,3.0,0.0,3.0,3.0,20,0,5.0,0,2
R00154,0,1,0.0,2,3,4,4,408.15,17.75,23,52.37,1,3,408.15,5,4,4,13,28.13,15.29,1.09,0.43,0.35,0.3,0.17,0,4.174,4.174,6.0,6.0,114.67,3.0,0.0,344.01,363,3.0,1.0,2.0,3.0,22,0,4.8,1,1
R00155,0,23,0.0,0,1,2,2,394.78,23.22,17,35.25,23,1,394.78,2,2,3,7,31.59,16.13,1.21,0.59,0.47,0.29,0.12,0,4.182,4.182,6.0,6.0,70.5,2.5,0.33,176.25,604,1.0,1.0,0.0,1.0,17,1,4.5,3,1
R00157,1,9,0.0,0,2,4,5,450.8,17.34,26,60.798,9,2,450.8,4,3,4,11,35.08,14.13,1.15,0.27,0.42,0.23,0.27,0,4.2,4.2,6.0,6.0,324.5,2.33,0.0,756.08,132,2.0,2.0,0.0,1.0,26,0,4.6,1,1
R00158,0,3,0.0,1,3,8,10,428.98,17.16,25,37.65,3,3,428.98,5,4,4,13,33.52,15.49,1.07,0.24,0.2,0.2,0.12,0,4.136,4.136,5.0,5.0,53.4,4.2,0.2,224.28,197,3.0,5.0,-2.0,0.6,25,1,4.2,0,2
R00159,1,15,0.0,0,1,2,4,391.68,23.04,17,37.94,15,1,391.68,3,2,3,8,33.06,15.83,1.34,0.24,0.35,0.29,0.24,0,4.488,4.488,8.0,8.0,55.88,3.38,0.0,188.87,134,1.0,1.0,0.0,1.0,16,1,4.5,0,2
R00160,0,0,0.0,1,3,3,3,339.27,18.85,18,42.76,0,3,339.27,5,4,2,11,24.67,16.15,1.14,0.22,0.33,0.39,0.39,0,4.267,4.267,4.0,4.0,29.25,3.25,0.25,95.06,109,3.0,0.0,3.0,3.0,18,0,4.2,0,2
R00162,0,18,0.0,0,5,5,6,488.34,21.23,23,145.739,18,5,488.34,2,5,5,12,34.87,16.19,1.15,0.74,0.17,0.17,0.17,0,4.148,4.148,4.0,4.0,18.75,3.75,0.25,70.31,93,5.0,0.0,5.0,5.0,22,0,4.9,2,0
R00163,0,7,0.0,0,1,3,6,285.64,17.85,16,19.97,7,1,285.64,4,2,1,7,25.81,15.88,1.08,0.19,0.31,0.38,0.19,0,4.219,4.219,3.0,3.0,12.0,2.33,0.0,27.96,353,1.0,2.0,-1.0,0.5,15,0,4.6,0,1
R00164,1,4,0.0,1,3,9,11,481.5,20.06,24,34.28,4,3,481.5,5,4,5,14,30.58,16.46,1.12,0.25,0.08,0.38,0.08,0,4.062,4.062,5.0,5.0,160.4,3.6,0.0,577.44,556,3.0,6.0,-3.0,0.5,24,1,4.0,0,0
R00165,0,10,0.0,0,4,7,9,464.47,19.35,24,68.6,10,4,464.47,3,5,5,13,29.42,15.06,1.13,0.67,0.21,0.38,0.25,0,3.992,3.992,1.0,1.0,6.0,1.0,1.0,6.0,512,4.0,3.0,1.0,1.33,23,0,3.6,2,2
R00166,0,18,0.0,0,2,4,6,419.34,18.23,23,40.001,18,2,419.34,2,3,4,9,32.78,15.91,1.08,0.3,0.3,0.35,0.13,0,4.196,4.196,2.0,2.0,30.5,3.5,0.5,106.75,514,2.0,2.0,0.0,1.0,21,0,4.8,0,0
R00167,1,5,0.0,1,2,4,5,385.4,20.28,19,49.64,5,2,385.4,4,3,3,10,29.0,17.14,1.15,0.26,0.37,0.26,0.26,0,4.1,4.1,3.0,3.0,186.0,5.0,0.0,930.0,91,2.0,2.0,0.0,1.0,18,0,4.8,0,1
R00168,0,8,0.0,0,1,3,3,440.81,25.93,17,21.340000000000003,8,1,440.81,4,2,4,10,37.12,16.25,1.26,0.41,0.18,0.35,0.24,0,4.035,4.035,6.0,6.0,61.0,3.17,0.17,193.37,681,1.0,2.0,-1.0,0.5,16,0,4.7,0,0
R00169,0,6,0.0,1,1,2,2,334.66,16.73,20,43.979,6,1,334.66,4,2,2,8,34.4,13.42,1.12,0.3,0.4,0.35,0.05,0,4.105,4.105,6.0,6.0,53.33,1.67,0.0,89.06,604,1.0,1.0,0.0,1.0,20,0,3.9,0,2
R00170,0,12,0.0,0,1,2,2,261.85,18.7,14,29.472,12,1,261.85,3,2,1,6,32.5,14.75,1.17,0.5,0.57,0.29,0.21,0,4.121,4.121,3.0,3.0,40.33,2.33,0.33,93.97,252,1.0,1.0,0.0,1.0,14,1,4.7,3,1
R00171,0,1,0.0,1,4,5,6,336.34,16.82,20,62.274,1,4,336.34,5,5,2,12,37.85,15.0,1.08,0.6,0.2,0.25,0.2,0,4.19,4.19,4.0,4.0,166.5,2.0,0.0,333.0,147,4.0,1.0,3.0,4.0,19,0,4.8,2,2
R00172,0,10,0.0,0,2,5,6,460.31,17.7,26,61.81400000000001,10,2,460.31,3,3,4,10,32.88,14.51,1.14,0.15,0.27,0.31,0.19,0,4.135,4.135,1.0,1.0,102.0,5.0,1.0,510.0,140,2.0,3.0,-1.0,0.67,25,0,5.0,0,2
R00173,0,89,0.0,0,0,0,1,390.55,20.56,19,0.0,89,0,390.55,1,1,3,5,31.47,16.01,1.14,0.16,0.37,0.16,0.11,0,4.121,4.121,4.0,4.0,48.0,3.5,0.25,168.0,412,0.0,0.0,0.0,0.0,18,0,4.1,0,1
R00174,0,1,0.0,1,1,5,6,520.22,22.62,23,15.73,1,1,520.22,5,2,5,12,32.43,16.66,1.17,0.61,0.22,0.17,0.17,0,4.343,4.343,6.0,6.0,27.5,2.83,0.5,77.82,168,1.0,4.0,-3.0,0.25,22,0,4.9,2,0
R00175,1,24,0.0,0,1,1,2,200.8,18.25,11,13.04,24,1,200.8,2,2,1,5,37.45,14.15,1.12,0.55,0.18,0.0,0.09,0,4.4,4.4,8.0,8.0,64.62,3.5,0.75,226.17,294,1.0,0.0,1.0,1.0,10,0,4.0,2,2
R00176,1,12,0.0,0,3,4,7,430.48,16.56,26,46.55,12,3,430.48,3,4,4,11,31.58,14.68,1.08,0.42,0.31,0.23,0.08,0,4.031,4.031,7.0,7.0,27.0,2.71,0.0,73.17,568,3.0,1.0,2.0,3.0,24,0,4.7,3,2
R00177,0,71,0.0,0,0,0,4,403.85,19.23,21,0.0,71,0,403.85,1,1,4,6,29.43,16.17,1.15,0.19,0.62,0.33,0.14,0,4.186,4.186,5.0,5.0,114.8,2.4,0.4,275.52,692,0.0,0.0,0.0,0.0,21,0,4.9,0,1
R00178,0,3,0.0,1,2,4,8,426.53,18.54,23,46.21,3,2,426.53,5,3,4,12,34.57,15.48,1.14,0.17,0.43,0.26,0.13,0,4.365,4.365,2.0,2.0,179.0,4.0,0.5,716.0,661,2.0,2.0,0.0,1.0,22,1,4.8,0,1
R00179,0,35,0.0,0,0,2,5,452.69,18.11,25,0.0,35,0,452.69,1,1,4,6,31.36,15.21,1.1,0.6,0.28,0.32,0.2,0,4.164,4.164,7.0,7.0,46.71,2.71,0.57,126.58,424,0.0,2.0,-2.0,0.0,24,0,4.8,2,2
R00180,0,7,0.0,0,1,2,6,250.59,17.9,14,17.56,7,1,250.59,4,2,1,7,30.29,14.65,1.15,0.29,0.14,0.21,0.21,0,4.093,4.093,7.0,7.0,69.57,2.71,0.0,188.53,603,1.0,1.0,0.0,1.0,14,0,5.0,1,2
R00182,0,19,0.0,0,1,3,4,258.07,15.18,17,9.79,19,1,258.07,2,2,1,5,22.94,13.12,1.06,0.65,0.29,0.24,0.24,0,4.229,4.229,8.0,8.0,26.88,3.12,0.12,83.87,126,1.0,2.0,-1.0,0.5,17,0,3.8,2,0
R00183,0,12,0.0,0,3,4,7,459.75,19.16,24,41.236,12,3,459.75,3,4,4,11,31.96,16.07,1.14,0.25,0.17,0.38,0.17,0,4.279,4.279,8.0,8.0,73.75,3.12,0.25,230.1,374,3.0,1.0,2.0,3.0,24,0,3.9,0,2
R00184,0,16,0.0,0,2,2,3,402.87,21.2,19,35.413000000000004,16,2,402.87,3,3,4,10,31.63,16.49,1.14,0.26,0.53,0.37,0.26,0,4.289,4.289,7.0,7.0,74.57,3.14,0.29,234.15,100,2.0,0.0,2.0,2.0,19,0,4.3,0,1
R00185,0,3,0.0,2,2,3,6,364.1,19.16,19,32.480000000000004,3,2,364.1,5,3,3,11,37.05,15.25,1.16,0.68,0.16,0.26,0.32,0,4.142,4.142,6.0,6.0,33.5,2.83,0.5,94.8,281,2.0,1.0,1.0,2.0,18,0,4.3,2,2
R00186,0,1,0.0,1,3,5,5,140.27,14.03,10,45.84,1,3,140.27,5,4,1,10,28.5,13.13,1.03,0.5,0.3,0.2,0.2,0,4.34,4.34,3.0,3.0,38.67,2.67,0.0,103.25,628,3.0,2.0,1.0,1.5,10,0,5.0,3,2
R00187,0,75,0.0,0,0,0,1,366.62,20.37,18,0.0,75,0,366.62,1,1,3,5,31.78,16.24,1.18,0.56,0.33,0.39,0.22,0,4.111,4.111,3.0,3.0,57.67,3.67,0.0,211.65,731,0.0,0.0,0.0,0.0,18,0,4.7,1,1
R00188,0,8,0.0,0,1,2,3,250.2,17.87,14,13.260000000000002,8,1,250.2,4,2,1,7,24.71,15.69,1.07,0.57,0.07,0.36,0.0,0,4.314,4.314,3.0,3.0,132.33,2.0,0.33,264.66,342,1.0,1.0,0.0,1.0,14,1,3.7,3,0
R00190,0,42,0.0,0,0,1,1,378.32,22.25,17,0.0,42,0,378.32,1,1,3,5,36.65,17.51,1.16,0.41,0.47,0.35,0.12,0,4.218,4.218,3.0,3.0,40.0,3.67,0.67,146.8,442,0.0,1.0,-1.0,0.0,16,0,4.5,0,1
R00191,0,5,0.0,1,2,2,3,255.82,15.99,16,42.807,5,2,255.82,4,3,1,8,33.31,14.5,1.06,0.44,0.19,0.06,0.06,0,4.144,4.144,8.0,8.0,46.88,3.0,0.12,140.64,687,2.0,0.0,2.0,2.0,16,1,5.0,1,0
R00192,0,1,0.0,1,4,6,9,404.21,16.84,24,57.15,1,4,404.21,5,5,4,14,38.42,13.22,1.13,0.33,0.25,0.21,0.12,0,3.975,3.975,2.0,2.0,252.5,4.5,0.5,1136.25,424,4.0,2.0,2.0,2.0,24,0,5.0,1,1
R00193,0,3,0.0,1,3,4,6,435.54,25.62,17,51.673,3,3,435.54,5,4,4,13,42.41,18.94,1.2,0.24,0.18,0.29,0.29,0,4.235,4.235,7.0,7.0,250.57,3.14,0.43,786.79,241,3.0,1.0,2.0,3.0,17,0,4.4,0,2
R00195,1,9,0.0,0,2,2,4,394.26,19.71,20,35.623999999999995,9,2,394.26,4,3,3,10,36.25,16.1,1.14,0.2,0.3,0.25,0.2,0,4.435,4.435,7.0,7.0,74.71,2.0,0.14,149.42,179,2.0,0.0,2.0,2.0,18,1,4.6,0,2
R00196,0,22,0.0,0,2,2,4,305.19,19.07,16,44.982,22,2,305.19,2,3,2,7,26.75,16.61,1.14,0.19,0.5,0.31,0.31,0,3.769,3.769,6.0,6.0,27.83,2.83,0.0,78.76,426,2.0,0.0,2.0,2.0,16,0,4.2,0,1
R00197,0,64,0.0,0,0,0,2,120.28,20.05,6,0.0,64,0,120.28,1,1,1,3,28.0,16.62,1.13,0.17,0.67,0.5,0.0,0,4.05,4.05,2.0,2.0,35.0,1.5,0.0,52.5,77,0.0,0.0,0.0,0.0,6,0,4.3,0,1
R00198,0,10,0.0,0,3,4,5,382.76,17.4,22,46.67,10,3,382.76,3,4,3,10,29.18,15.37,1.11,0.23,0.36,0.32,0.23,0,4.223,4.223,7.0,7.0,41.57,1.86,0.0,77.32,531,3.0,1.0,2.0,3.0,22,1,4.3,0,0
R00200,0,6,0.0,2,2,4,4,373.19,14.93,25,31.566,6,2,373.19,4,3,3,10,30.6,13.6,1.06,0.28,0.32,0.2,0.2,0,4.46,4.46,2.0,2.0,82.5,1.0,0.0,82.5,479,2.0,2.0,0.0,1.0,24,0,3.9,0,0
R00201,0,24,0.0,0,1,2,2,199.93,18.18,11,30.4,24,1,199.93,2,2,1,5,27.55,15.09,1.15,0.27,0.45,0.18,0.18,0,4.2,4.2,4.0,4.0,18.0,2.0,0.0,36.0,73,1.0,1.0,0.0,1.0,11,1,4.3,0,1
R00202,0,37,0.0,0,0,1,1,132.47,18.92,7,0.0,37,0,132.47,1,1,1,3,32.71,15.89,1.19,0.14,0.43,0.43,0.29,0,4.229,4.229,4.0,4.0,149.25,3.0,0.0,447.75,113,0.0,1.0,-1.0,0.0,7,0,5.0,0,1
R00203,0,3,0.0,1,3,4,4,330.29,17.38,19,31.936,3,3,330.29,5,4,2,11,30.53,14.51,1.14,0.32,0.16,0.21,0.26,0,4.205,4.205,4.0,4.0,147.0,1.75,0.0,257.25,287,3.0,1.0,2.0,3.0,19,0,4.8,1,0
R00204,0,25,0.0,0,2,2,3,338.1,18.78,18,25.967,25,2,338.1,2,3,2,7,27.94,14.57,1.16,0.56,0.5,0.28,0.28,0,4.111,4.111,4.0,4.0,30.25,2.25,0.5,68.06,692,2.0,0.0,2.0,2.0,17,0,4.4,3,1
R00205,0,9,0.0,0,3,8,8,465.58,20.24,23,59.015,9,3,465.58,4,4,5,13,36.65,15.83,1.19,0.26,0.3,0.3,0.26,0,4.126,4.126,7.0,7.0,110.86,3.29,0.14,364.73,379,3.0,5.0,-2.0,0.6,22,1,4.7,1,2
R00206,0,10,0.0,0,2,2,3,283.16,18.88,15,34.256,10,2,283.16,3,3,1,7,28.0,14.76,1.19,0.4,0.33,0.4,0.27,0,4.22,4.22,2.0,2.0,25.0,1.0,0.5,25.0,652,2.0,0.0,2.0,2.0,15,0,3.7,0,0
R00207,0,1,0.0,1,1,4,4,461.54,20.07,23,23.016,1,1,461.54,5,2,5,12,29.61,15.94,1.16,0.17,0.52,0.35,0.22,0,4.374,4.374,4.0,4.0,84.5,1.75,0.0,147.88,367,1.0,3.0,-2.0,0.33,22,0,4.2,0,1
